concept:name,OfferID,OfferedAmount,case:ApplicationType,Accepted,case:LoanGoal,case:concept:name,Selected,org:resource,Action,lifecycle:transition,time:timestamp,case:RequestedAmount,FirstWithdrawalAmount,EventID,EventOrigin,CreditScore,MonthlyCost,NumberOfTerms
A_Create Application,,,New credit,,Unknown,Application_935545252,,User_35,Created,complete,2016-03-08 08:12:55.902000+00:00,0.0,,Application_935545252,Application,,,
W_Complete application,,,New credit,,Unknown,Application_935545252,,User_35,Created,schedule,2016-03-08 08:12:55.919000+00:00,0.0,,Workitem_1965705682,Workflow,,,
W_Complete application,,,New credit,,Unknown,Application_935545252,,User_35,Obtained,start,2016-03-08 08:12:55.921000+00:00,0.0,,Workitem_1497923980,Workflow,,,
A_Concept,,,New credit,,Unknown,Application_935545252,,User_35,statechange,complete,2016-03-08 08:12:55.923000+00:00,0.0,,ApplState_1106749589,Application,,,
A_Accepted,,,New credit,,Unknown,Application_935545252,,User_35,statechange,complete,2016-03-08 08:15:05.562000+00:00,0.0,,ApplState_626556575,Application,,,
O_Create Offer,,5000.0,New credit,False,Unknown,Application_935545252,False,User_35,Created,complete,2016-03-08 08:24:18.566000+00:00,0.0,5000.0,Offer_2054447620,Offer,0.0,97.4,60.0
O_Created,Offer_2054447620,,New credit,,Unknown,Application_935545252,,User_35,statechange,complete,2016-03-08 08:24:19.938000+00:00,0.0,,OfferState_167897088,Offer,,,
O_Sent (online only),Offer_2054447620,,New credit,,Unknown,Application_935545252,,User_35,statechange,complete,2016-03-08 08:24:34.847000+00:00,0.0,,OfferState_2143386689,Offer,,,
W_Complete application,,,New credit,,Unknown,Application_935545252,,User_35,Deleted,complete,2016-03-08 08:24:34.872000+00:00,0.0,,Workitem_82931815,Workflow,,,
W_Call after offers,,,New credit,,Unknown,Application_935545252,,User_35,Created,schedule,2016-03-08 08:24:34.883000+00:00,0.0,,Workitem_449291625,Workflow,,,
W_Call after offers,,,New credit,,Unknown,Application_935545252,,User_35,Obtained,start,2016-03-08 08:24:34.887000+00:00,0.0,,Workitem_799313554,Workflow,,,
A_Complete,,,New credit,,Unknown,Application_935545252,,User_35,statechange,complete,2016-03-08 08:24:34.891000+00:00,0.0,,ApplState_829953192,Application,,,
O_Cancelled,Offer_2054447620,,New credit,,Unknown,Application_935545252,,User_35,statechange,complete,2016-03-08 08:25:25.819000+00:00,0.0,,OfferState_1764171235,Offer,,,
O_Create Offer,,5000.0,New credit,False,Unknown,Application_935545252,True,User_35,Created,complete,2016-03-08 08:27:54.909000+00:00,0.0,5000.0,Offer_2059122273,Offer,0.0,97.4,60.0
O_Created,Offer_2059122273,,New credit,,Unknown,Application_935545252,,User_35,statechange,complete,2016-03-08 08:27:56.243000+00:00,0.0,,OfferState_2080019548,Offer,,,
O_Sent (mail and online),Offer_2059122273,,New credit,,Unknown,Application_935545252,,User_35,statechange,complete,2016-03-08 08:28:08.129000+00:00,0.0,,OfferState_1185357285,Offer,,,
O_Create Offer,,5000.0,New credit,False,Unknown,Application_935545252,False,User_35,Created,complete,2016-03-08 08:38:48.323000+00:00,0.0,5000.0,Offer_94672404,Offer,0.0,97.4,60.0
O_Created,Offer_94672404,,New credit,,Unknown,Application_935545252,,User_35,statechange,complete,2016-03-08 08:38:49.645000+00:00,0.0,,OfferState_55530004,Offer,,,
O_Sent (online only),Offer_94672404,,New credit,,Unknown,Application_935545252,,User_35,statechange,complete,2016-03-08 08:39:04.276000+00:00,0.0,,OfferState_305378249,Offer,,,
W_Call after offers,,,New credit,,Unknown,Application_935545252,,User_35,Released,suspend,2016-03-08 08:47:42.446000+00:00,0.0,,Workitem_1160396347,Workflow,,,
W_Call after offers,,,New credit,,Unknown,Application_935545252,,User_24,Obtained,resume,2016-03-12 09:19:05.192000+00:00,0.0,,Workitem_410148947,Workflow,,,
W_Call after offers,,,New credit,,Unknown,Application_935545252,,User_24,Released,suspend,2016-03-12 09:19:24.481000+00:00,0.0,,Workitem_542017271,Workflow,,,
W_Call after offers,,,New credit,,Unknown,Application_935545252,,User_112,Deleted,ate_abort,2016-03-14 11:04:52.770000+00:00,0.0,,Workitem_2137588528,Workflow,,,
W_Validate application,,,New credit,,Unknown,Application_935545252,,User_112,Created,schedule,2016-03-14 11:04:52.831000+00:00,0.0,,Workitem_1787163863,Workflow,,,
W_Validate application,,,New credit,,Unknown,Application_935545252,,User_112,Obtained,start,2016-03-14 11:04:52.871000+00:00,0.0,,Workitem_1707162188,Workflow,,,
A_Validating,,,New credit,,Unknown,Application_935545252,,User_112,statechange,complete,2016-03-14 11:04:54.103000+00:00,0.0,,ApplState_1398101405,Application,,,
O_Returned,Offer_2059122273,,New credit,,Unknown,Application_935545252,,User_112,statechange,complete,2016-03-14 11:05:50.298000+00:00,0.0,,OfferState_1897907929,Offer,,,
W_Validate application,,,New credit,,Unknown,Application_935545252,,User_112,Released,suspend,2016-03-14 11:09:07.228000+00:00,0.0,,Workitem_2043229801,Workflow,,,
W_Validate application,,,New credit,,Unknown,Application_935545252,,User_87,Obtained,resume,2016-03-16 06:25:21.190000+00:00,0.0,,Workitem_123425173,Workflow,,,
W_Validate application,,,New credit,,Unknown,Application_935545252,,User_87,Released,suspend,2016-03-16 06:25:25.692000+00:00,0.0,,Workitem_633489726,Workflow,,,
W_Validate application,,,New credit,,Unknown,Application_935545252,,User_87,Obtained,resume,2016-03-16 13:54:24.834000+00:00,0.0,,Workitem_621866833,Workflow,,,
A_Denied,,,New credit,,Unknown,Application_935545252,,User_87,statechange,complete,2016-03-16 13:59:17.537000+00:00,0.0,,ApplState_1813660707,Application,,,
O_Refused,Offer_94672404,,New credit,,Unknown,Application_935545252,,User_87,statechange,complete,2016-03-16 13:59:17.628000+00:00,0.0,,OfferState_2120993848,Offer,,,
O_Refused,Offer_2059122273,,New credit,,Unknown,Application_935545252,,User_87,statechange,complete,2016-03-16 13:59:17.639000+00:00,0.0,,OfferState_1750015649,Offer,,,
W_Validate application,,,New credit,,Unknown,Application_935545252,,User_87,Deleted,complete,2016-03-16 13:59:17.659000+00:00,0.0,,Workitem_1297848061,Workflow,,,
A_Create Application,,,New credit,,Existing loan takeover,Application_78530752,,User_1,Created,complete,2016-03-08 12:40:47.900000+00:00,30000.0,,Application_78530752,Application,,,
A_Submitted,,,New credit,,Existing loan takeover,Application_78530752,,User_1,statechange,complete,2016-03-08 12:40:47.945000+00:00,30000.0,,ApplState_315458065,Application,,,
W_Handle leads,,,New credit,,Existing loan takeover,Application_78530752,,User_1,Created,schedule,2016-03-08 12:40:48.283000+00:00,30000.0,,Workitem_980855999,Workflow,,,
W_Handle leads,,,New credit,,Existing loan takeover,Application_78530752,,User_1,Deleted,withdraw,2016-03-08 12:41:41.010000+00:00,30000.0,,Workitem_1104017102,Workflow,,,
W_Complete application,,,New credit,,Existing loan takeover,Application_78530752,,User_1,Created,schedule,2016-03-08 12:41:41.019000+00:00,30000.0,,Workitem_1606479004,Workflow,,,
A_Concept,,,New credit,,Existing loan takeover,Application_78530752,,User_1,statechange,complete,2016-03-08 12:41:41.023000+00:00,30000.0,,ApplState_1971402725,Application,,,
W_Complete application,,,New credit,,Existing loan takeover,Application_78530752,,User_10,Obtained,start,2016-03-09 10:33:23.216000+00:00,30000.0,,Workitem_1939900844,Workflow,,,
W_Complete application,,,New credit,,Existing loan takeover,Application_78530752,,User_10,Released,suspend,2016-03-09 10:35:01.655000+00:00,30000.0,,Workitem_1174433603,Workflow,,,
A_Accepted,,,New credit,,Existing loan takeover,Application_78530752,,User_14,statechange,complete,2016-03-09 11:27:14.576000+00:00,30000.0,,ApplState_2299979,Application,,,
O_Create Offer,,30000.0,New credit,True,Existing loan takeover,Application_78530752,False,User_14,Created,complete,2016-03-09 11:30:44.410000+00:00,30000.0,0.0,Offer_1842559479,Offer,0.0,375.0,96.0
O_Created,Offer_1842559479,,New credit,,Existing loan takeover,Application_78530752,,User_14,statechange,complete,2016-03-09 11:30:45.655000+00:00,30000.0,,OfferState_251707722,Offer,,,
O_Sent (mail and online),Offer_1842559479,,New credit,,Existing loan takeover,Application_78530752,,User_14,statechange,complete,2016-03-09 11:31:00.199000+00:00,30000.0,,OfferState_1556879961,Offer,,,
W_Complete application,,,New credit,,Existing loan takeover,Application_78530752,,User_14,Deleted,ate_abort,2016-03-09 11:31:00.216000+00:00,30000.0,,Workitem_1470827379,Workflow,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_78530752,,User_14,Created,schedule,2016-03-09 11:31:00.223000+00:00,30000.0,,Workitem_1020123457,Workflow,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_78530752,,User_14,Obtained,start,2016-03-09 11:31:00.225000+00:00,30000.0,,Workitem_1526088455,Workflow,,,
A_Complete,,,New credit,,Existing loan takeover,Application_78530752,,User_14,statechange,complete,2016-03-09 11:31:00.227000+00:00,30000.0,,ApplState_887293061,Application,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_78530752,,User_14,Released,suspend,2016-03-09 11:34:33.645000+00:00,30000.0,,Workitem_1537984843,Workflow,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_78530752,,User_3,Obtained,resume,2016-03-14 08:18:16.109000+00:00,30000.0,,Workitem_850722079,Workflow,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_78530752,,User_3,Released,suspend,2016-03-14 08:18:39.435000+00:00,30000.0,,Workitem_1360018671,Workflow,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_78530752,,User_14,Obtained,resume,2016-03-31 09:28:15.673000+00:00,30000.0,,Workitem_1289307765,Workflow,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_78530752,,User_14,Released,suspend,2016-03-31 09:28:45.913000+00:00,30000.0,,Workitem_1491549048,Workflow,,,
A_Cancelled,,,New credit,,Existing loan takeover,Application_78530752,,User_1,statechange,complete,2016-04-09 06:21:15.035000+00:00,30000.0,,ApplState_385405244,Application,,,
O_Cancelled,Offer_1842559479,,New credit,,Existing loan takeover,Application_78530752,,User_1,statechange,complete,2016-04-09 06:21:15.074000+00:00,30000.0,,OfferState_941132662,Offer,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_78530752,,User_1,Deleted,ate_abort,2016-04-09 06:21:15.087000+00:00,30000.0,,Workitem_806646552,Workflow,,,
A_Create Application,,,Limit raise,,Home improvement,Application_1830532197,,User_15,Created,complete,2016-03-11 15:47:06.518000+00:00,25000.0,,Application_1830532197,Application,,,
A_Concept,,,Limit raise,,Home improvement,Application_1830532197,,User_15,statechange,complete,2016-03-11 15:47:06.521000+00:00,25000.0,,ApplState_565562216,Application,,,
W_Complete application,,,Limit raise,,Home improvement,Application_1830532197,,User_15,Created,schedule,2016-03-11 15:47:06.526000+00:00,25000.0,,Workitem_1676095933,Workflow,,,
W_Complete application,,,Limit raise,,Home improvement,Application_1830532197,,User_15,Obtained,start,2016-03-11 15:47:06.528000+00:00,25000.0,,Workitem_1351648509,Workflow,,,
W_Complete application,,,Limit raise,,Home improvement,Application_1830532197,,User_15,Released,suspend,2016-03-11 15:48:52.739000+00:00,25000.0,,Workitem_350451704,Workflow,,,
W_Complete application,,,Limit raise,,Home improvement,Application_1830532197,,User_97,Obtained,resume,2016-03-11 18:35:59.211000+00:00,25000.0,,Workitem_1455633062,Workflow,,,
A_Accepted,,,Limit raise,,Home improvement,Application_1830532197,,User_97,statechange,complete,2016-03-11 18:36:54.428000+00:00,25000.0,,ApplState_899502171,Application,,,
W_Complete application,,,Limit raise,,Home improvement,Application_1830532197,,User_97,Released,suspend,2016-03-11 18:39:41.514000+00:00,25000.0,,Workitem_1057473527,Workflow,,,
W_Complete application,,,Limit raise,,Home improvement,Application_1830532197,,User_38,Obtained,resume,2016-03-15 08:38:04.785000+00:00,25000.0,,Workitem_1762231178,Workflow,,,
O_Create Offer,,25000.0,Limit raise,True,Home improvement,Application_1830532197,True,User_38,Created,complete,2016-03-15 08:49:35.333000+00:00,25000.0,5000.0,Offer_1014724903,Offer,0.0,300.0,101.0
O_Created,Offer_1014724903,,Limit raise,,Home improvement,Application_1830532197,,User_38,statechange,complete,2016-03-15 08:49:36.702000+00:00,25000.0,,OfferState_917330457,Offer,,,
O_Sent (mail and online),Offer_1014724903,,Limit raise,,Home improvement,Application_1830532197,,User_38,statechange,complete,2016-03-15 08:49:49.048000+00:00,25000.0,,OfferState_1544206476,Offer,,,
W_Complete application,,,Limit raise,,Home improvement,Application_1830532197,,User_38,Deleted,complete,2016-03-15 08:49:49.081000+00:00,25000.0,,Workitem_11179452,Workflow,,,
W_Call after offers,,,Limit raise,,Home improvement,Application_1830532197,,User_38,Created,schedule,2016-03-15 08:49:49.104000+00:00,25000.0,,Workitem_247708535,Workflow,,,
W_Call after offers,,,Limit raise,,Home improvement,Application_1830532197,,User_38,Obtained,start,2016-03-15 08:49:49.140000+00:00,25000.0,,Workitem_605686330,Workflow,,,
A_Complete,,,Limit raise,,Home improvement,Application_1830532197,,User_38,statechange,complete,2016-03-15 08:49:49.176000+00:00,25000.0,,ApplState_1066663356,Application,,,
W_Call after offers,,,Limit raise,,Home improvement,Application_1830532197,,User_38,Released,suspend,2016-03-15 08:57:01.675000+00:00,25000.0,,Workitem_1014607607,Workflow,,,
W_Call after offers,,,Limit raise,,Home improvement,Application_1830532197,,User_24,Obtained,resume,2016-03-19 09:23:04.277000+00:00,25000.0,,Workitem_1567081192,Workflow,,,
W_Call after offers,,,Limit raise,,Home improvement,Application_1830532197,,User_24,Released,suspend,2016-03-19 09:23:26.151000+00:00,25000.0,,Workitem_981762460,Workflow,,,
W_Call after offers,,,Limit raise,,Home improvement,Application_1830532197,,User_119,Deleted,ate_abort,2016-03-21 11:20:35.169000+00:00,25000.0,,Workitem_434545040,Workflow,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1830532197,,User_119,Created,schedule,2016-03-21 11:20:35.186000+00:00,25000.0,,Workitem_648359290,Workflow,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1830532197,,User_119,Obtained,start,2016-03-21 11:20:35.190000+00:00,25000.0,,Workitem_1495008156,Workflow,,,
A_Validating,,,Limit raise,,Home improvement,Application_1830532197,,User_119,statechange,complete,2016-03-21 11:20:36.154000+00:00,25000.0,,ApplState_843228728,Application,,,
O_Returned,Offer_1014724903,,Limit raise,,Home improvement,Application_1830532197,,User_119,statechange,complete,2016-03-21 11:20:45.327000+00:00,25000.0,,OfferState_2079638372,Offer,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1830532197,,User_119,Released,suspend,2016-03-21 11:22:54.843000+00:00,25000.0,,Workitem_72317125,Workflow,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1830532197,,User_90,Deleted,ate_abort,2016-03-23 06:58:34.313000+00:00,25000.0,,Workitem_85032134,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1830532197,,User_90,Created,schedule,2016-03-23 06:58:34.321000+00:00,25000.0,,Workitem_847707658,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1830532197,,User_90,Obtained,start,2016-03-23 06:58:34.324000+00:00,25000.0,,Workitem_853950285,Workflow,,,
A_Incomplete,,,Limit raise,,Home improvement,Application_1830532197,,User_90,statechange,complete,2016-03-23 06:58:34.328000+00:00,25000.0,,ApplState_418680443,Application,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1830532197,,User_90,Released,suspend,2016-03-23 06:58:37.238000+00:00,25000.0,,Workitem_1203495944,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1830532197,,User_31,Obtained,resume,2016-03-23 08:03:28.686000+00:00,25000.0,,Workitem_1653890253,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1830532197,,User_31,Released,suspend,2016-03-23 08:05:21.784000+00:00,25000.0,,Workitem_1211572069,Workflow,,,
W_Call incomplete files,,,Limit raise,,Home improvement,Application_1830532197,,User_112,Deleted,ate_abort,2016-03-24 08:22:01.339000+00:00,25000.0,,Workitem_819316158,Workflow,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1830532197,,User_112,Created,schedule,2016-03-24 08:22:01.368000+00:00,25000.0,,Workitem_1238197459,Workflow,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1830532197,,User_112,Obtained,start,2016-03-24 08:22:01.371000+00:00,25000.0,,Workitem_1596517652,Workflow,,,
A_Validating,,,Limit raise,,Home improvement,Application_1830532197,,User_112,statechange,complete,2016-03-24 08:22:01.450000+00:00,25000.0,,ApplState_3730428,Application,,,
W_Validate application,,,Limit raise,,Home improvement,Application_1830532197,,User_112,Released,suspend,2016-03-24 08:22:52.602000+00:00,25000.0,,Workitem_1195328432,Workflow,,,
O_Accepted,Offer_1014724903,,Limit raise,,Home improvement,Application_1830532197,,User_29,statechange,complete,2016-03-24 16:05:25.693000+00:00,25000.0,,OfferState_482035865,Offer,,,
A_Pending,,,Limit raise,,Home improvement,Application_1830532197,,User_29,statechange,complete,2016-03-24 16:05:25.698000+00:00,25000.0,,ApplState_238459470,Application,,,
